kabupaten,bulan,tahun,alokasi_urea,distribusi_urea,alokasi_NPK,distribusi_NPK,curah_hujan,suhu,luas_panen_padi,produksi_padi_ton,luas_panen_jagung,produksi_jagung_ton,luas_panen_kedelai,produksi_kedelai_ton,bulan_num,rasio_realisasi_urea,rasio_realisasi_NPK,produktivitas_padi,produktivitas_jagung,produktivitas_kedelai,luas_panen_total,produksi_total_ton,tipe_wilayah_encoded,kuartal,kabupaten_encoded
Lumajang,Mei,2023,27521,14300.8,18596,9662.2,5.13,25.57,2941,17351,1312,7515,36.52,63.12,5,0.5196322808037498,0.5195848569584858,5.899693981638898,5.727896341463414,1.7283680175246439,4289.52,24929.12,0,2,30391.153333333335
Lumajang,Juni,2023,27521,15959.3,18596,10562.9,3.52,25.32,2941,17322,1638,9419,64.97,112.31,6,0.5798953526398023,0.5680200043020004,5.889833390003401,5.75030525030525,1.728643989533631,4643.97,26853.31,0,2,30391.153333333335
Lumajang,Juli,2023,27521,17718.7,18596,11642.9,6.99,24.06,2941,17293,1294,7416,90.41,162.62,7,0.6438247156716689,0.626097010109701,5.879972798367902,5.731066460587326,1.7986948346421858,4325.41,24871.62,0,3,30391.153333333335
Lumajang,Agustus,2023,27521,19824.9,18596,12938.2,2.83,23.88,2941,17263,1142,6569,106.29,191.18,8,0.7203553649940047,0.6957517745751775,5.86977218633118,5.752189141856392,1.7986640323642864,4189.29,24023.18,0,3,30391.153333333335
Lumajang,September,2023,27521,21720.8,18596,14215.5,4.32,24.27,4671,27372,1323,7529,146.04,262.67,9,0.7892445768685731,0.7644385889438589,5.859987154784843,5.690854119425548,1.798616817310326,6140.04,35163.67,0,3,30391.153333333335
Lumajang,Oktober,2023,27521,23252.3,18596,15400.5,3.11,26.13,4671,27325,1186,6770,95.06,170.98,10,0.8448929908070201,0.828161970316197,5.849925069578249,5.708263069139966,1.798653482011361,5952.06,34265.98,0,4,30391.153333333335
Lumajang,November,2023,27521,24752.1,18596,16641.7,3.97,26.63,3806,22227,1025,5835,32.67,56.48,11,0.8993895570655136,0.8949075069907507,5.839989490278508,5.692682926829268,1.7288031833486377,4863.67,28118.48,0,4,30391.153333333335
Lumajang,Desember,2023,27521,25987.1,18596,17581.7,6.63,26.43,3806,22188,1002,5613,3.33,5.66,12,0.9442643799280549,0.9454560120456013,5.8297425118234365,5.6017964071856285,1.6996996996996998,4811.33,27806.66,0,4,30391.153333333335
Lumajang,Januari,2024,17806,1251.2,13661,804.9,11.03,26.25,3863,22984,1321,7463,4.56,7.79,1,0.07026844883747052,0.058919552009369734,5.949779963758736,5.649507948523846,1.7083333333333335,5188.56,30454.79,0,1,30391.153333333335
Lumajang,Februari,2024,17806,3728.5,13661,2414.6,10.12,26.24,3863,22946,2194,12398,4.6,7.86,2,0.20939570931146803,0.1767513359197716,5.939943049443437,5.650865998176846,1.7086956521739132,6061.6,35351.86,0,1,30391.153333333335
Lumajang,Maret,2024,17806,5304.3,13661,3574.2,9.0,26.44,4741,28114,1757,10032,6.97,12.12,3,0.29789396832528364,0.2616353122026206,5.929972579624552,5.70973249857712,1.7388809182209468,6504.97,38158.12,0,1,30391.153333333335
Lumajang,April,2024,30444,6508.7,29207,4408.3,12.63,26.3,4741,28066,1148,6510,11.88,20.65,4,0.21379253711733018,0.15093299551477385,5.9198481333052095,5.670731707317073,1.7382154882154879,5900.88,34596.65,0,2,30391.153333333335
Lumajang,Mei,2024,30444,8940.1,29207,6189.6,4.18,25.85,2985,17641,1256,7199,26.2,45.55,5,0.29365720667455003,0.21192179956859658,5.909882747068677,5.731687898089172,1.7385496183206106,4267.2,24885.55,0,2,30391.153333333335
Lumajang,Juni,2024,30444,11727.8,29207,9299.3,3.27,25.42,2985,17611,1555,8957,46.89,81.52,6,0.38522533175666795,0.31839285102886294,5.8998324958123955,5.760128617363344,1.7385370014928556,4586.89,26649.52,0,2,30391.153333333335
Lumajang,Juli,2024,30444,14428.3,29207,13152.4,2.31,24.48,2985,17581,1307,7488,66.24,119.8,7,0.4739291814479043,0.45031670489951037,5.889782244556114,5.729150726855394,1.8085748792270533,4358.24,25188.8,0,3,30391.153333333335
Lumajang,Agustus,2024,30444,16724.2,29207,16532.7,2.8,24.33,2985,17551,1119,6434,78.65,142.25,8,0.5493430561030088,0.5660526586092376,5.879731993299832,5.749776586237712,1.8086458995549903,4182.65,24127.25,0,3,30391.153333333335
Lumajang,September,2024,30444,18956.3,29207,19920.6,3.65,25.31,4741,27829,1260,7181,107.56,194.53,9,0.6226612797267114,0.6820488239120758,5.8698586796034595,5.699206349206349,1.8085719598363703,6108.56,35204.53,0,3,30391.153333333335
Lumajang,Oktober,2024,31384,21308.0,29207,23354.1,4.67,25.87,4741,27782,1094,6244,69.0,124.79,10,0.6789446851899057,0.7996062587735816,5.859945159249103,5.707495429616087,1.8085507246376813,5904.0,34150.79,0,4,30391.153333333335
Lumajang,November,2024,31384,23586.8,29207,26607.5,15.15,26.18,3863,22598,972,5531,23.45,40.77,11,0.7515549324496559,0.9109973636457014,5.849857623608594,5.690329218106996,1.7385927505330492,4858.45,28169.77,0,4,30391.153333333335
Lumajang,Desember,2024,31384,26093.5,29207,28428.2,9.75,25.72,3863,22559,950,5318,2.4,4.1,12,0.8314268417027785,0.9733351593796008,5.8397618431271034,5.597894736842106,1.7083333333333333,4815.4,27881.1,0,4,30391.153333333335
Madiun,Januari,2023,25134,1827.3,11259,913.3,5.22,26.29,5984,31954,1183,6682,5.02,7.4,1,0.07270231558844593,0.08111732835953459,5.339906417112299,5.648351648351649,1.4741035856573708,7172.02,38643.4,0,1,38919.81166666667
Madiun,Februari,2023,25134,3985.9,11259,1903.1,15.35,25.35,5984,31894,2123,12080,4.94,7.29,2,0.15858597915174663,0.16902922106759036,5.329879679144385,5.690061234102685,1.4757085020242915,8111.94,43981.29,0,1,38919.81166666667
Madiun,Maret,2023,25134,5717.5,11259,2680.2,9.22,26.2,7344,39070,1691,9603,7.22,10.86,3,0.22748070342961726,0.23804956035171862,5.3199891067538125,5.678888231815494,1.5041551246537397,9042.22,48683.86,0,1,38919.81166666667
Madiun,April,2023,25134,8020.3,11259,3730.4,5.93,26.86,7344,38996,1041,5871,12.08,18.17,4,0.3191016153417681,0.3313260502708944,5.309912854030501,5.639769452449568,1.5041390728476822,8397.08,44885.17,0,2,38919.81166666667
Madiun,Mei,2023,25134,11222.7,11259,5393.8,3.11,27.15,4624,24507,1216,6844,26.86,40.4,5,0.44651468130818817,0.47906563637978505,5.299956747404845,5.628289473684211,1.5040953090096798,5866.86,31391.4,0,2,38919.81166666667
Madiun,Juni,2023,25134,12767.9,11259,6112.6,2.99,27.81,4624,24460,1499,8605,49.38,74.27,6,0.5079931566801942,0.5429078959054978,5.289792387543253,5.740493662441628,1.5040502227622519,6172.38,33139.27,0,2,38919.81166666667
Madiun,Juli,2023,25134,15767.3,11259,7577.5,0.85,26.93,4624,24414,1187,6776,71.22,112.09,7,0.6273295138059998,0.673017141842082,5.279844290657439,5.708508845829823,1.573855658522887,5882.22,31302.09,0,3,38919.81166666667
Madiun,Agustus,2023,25134,17778.7,11259,8390.9,0.03,27.03,4624,24368,1063,6115,85.31,134.28,8,0.7073565687912787,0.7452615685229593,5.269896193771626,5.7525870178739416,1.5740241472277576,5772.31,30617.28,0,3,38919.81166666667
Madiun,September,2023,25134,19291.5,11259,8982.5,0.05,27.94,7344,38629,1183,6718,114.99,180.99,9,0.7675459536882311,0.7978061994848565,5.25994008714597,5.678782755705833,1.5739629533002872,8641.99,45527.99,0,3,38919.81166666667
Madiun,Oktober,2023,25134,20841.2,11259,9585.9,0.2,30.46,7344,38556,1040,5937,71.77,112.96,10,0.8292034694039946,0.8513988808952837,5.25,5.7086538461538465,1.573916678277832,8455.77,44605.96,0,4,38919.81166666667
Madiun,November,2023,25134,22904.6,11259,10350.1,2.18,30.08,5984,31356,886,5074,24.01,36.11,11,0.9112994350282485,0.9192734701127987,5.239973262032086,5.72686230248307,1.5039566847147021,6894.01,36466.11,0,4,38919.81166666667
Madiun,Desember,2023,25134,24467.4,11259,10925.9,4.27,28.84,5984,31296,919,5183,2.46,3.62,12,0.9734781570780616,0.9704147792876809,5.229946524064171,5.639825897714908,1.4715447154471546,6905.46,36482.62,0,4,38919.81166666667
Madiun,Januari,2024,13828,1720.3,7201,930.0,9.32,27.23,6073,32490,1162,6577,3.62,5.38,1,0.12440700028926815,0.12914872934314678,5.349909435205006,5.660068846815835,1.4861878453038673,7238.62,39072.38,0,1,38919.81166666667
Madiun,Februari,2024,13828,3124.9,7201,1660.8,10.27,26.87,6073,32429,2022,11503,3.59,5.33,2,0.22598351171536016,0.2306346340786002,5.339864976123827,5.688921859545005,1.4846796657381616,8098.59,43937.33,0,1,38919.81166666667
Madiun,Maret,2024,13828,4233.9,7201,2299.2,7.54,27.28,7454,39729,1582,9000,5.2,7.87,3,0.3061831067399479,0.3192889876406054,5.329889991950631,5.689001264222503,1.5134615384615384,9041.2,48736.87,0,1,38919.81166666667
Madiun,April,2024,23636,5901.1,15398,3235.7,6.38,27.69,7454,39655,1034,5842,8.57,12.97,4,0.2496657640886783,0.21013768021821014,5.319962436275825,5.649903288201161,1.5134189031505252,8496.57,45509.97,0,2,38919.81166666667
Madiun,Mei,2024,23636,9605.7,15398,5141.9,1.89,28.65,4693,24919,1170,6589,18.9,28.61,5,0.4064012523269589,0.33393297830887125,5.309823140848072,5.631623931623932,1.5137566137566139,5881.9,31536.61,0,2,38919.81166666667
Madiun,Juni,2024,23636,12378.7,15398,6501.7,1.09,28.46,4693,24872,1433,8223,34.98,52.95,6,0.5237222880352006,0.42224314846083905,5.2998082250159815,5.73831123517097,1.5137221269296743,6160.98,33147.95,0,2,38919.81166666667
Madiun,Juli,2024,23636,14205.9,15398,7944.3,0.45,27.49,4693,24825,1132,6475,51.2,81.1,7,0.6010280927398883,0.5159306403429017,5.2897933091838905,5.719964664310954,1.5839843749999998,5876.2,31381.1,0,3,38919.81166666667
Madiun,Agustus,2024,23636,16696.1,15398,10127.8,0.13,27.61,4693,24779,984,5668,61.91,98.07,8,0.7063843289896767,0.657734770749448,5.279991476667377,5.760162601626016,1.5840736553060895,5738.91,30545.07,0,3,38919.81166666667
Madiun,September,2024,23636,19769.6,15398,12532.5,3.55,28.48,7454,39282,1131,6438,83.1,131.63,9,0.8364190218311051,0.8139044031692427,5.269922189428494,5.6923076923076925,1.5839951865222623,8668.1,45851.63,0,3,38919.81166666667
Madiun,Oktober,2024,25512,21360.8,16898,13849.9,2.33,29.41,7454,39208,1021,5842,51.12,80.97,10,0.8372844151771714,0.8196177062374245,5.259994633753689,5.721841332027424,1.5839201877934272,8526.12,45130.97,0,4,38919.81166666667
Madiun,November,2024,25512,23192.0,16898,15370.9,10.44,27.63,6073,31883,843,4831,16.9,25.59,11,0.9090624020068987,0.9096283583856077,5.249958834184094,5.730723606168446,1.5142011834319529,6932.9,36739.59,0,4,38919.81166666667
Madiun,Desember,2024,25662,25282.1,16898,16854.7,10.77,26.27,6073,31822,873,4935,1.73,2.57,12,0.9851960096640947,0.9974375665759262,5.239914375102915,5.652920962199313,1.4855491329479769,6947.73,36759.57,0,4,38919.81166666667
Magetan,Januari,2023,18208,85.7,11214,41.4,31.2,24.16,6182,33753,1830,10980,5.13,7.74,1,0.004706722319859403,0.0036918138041733546,5.45988353283727,6.0,1.5087719298245614,8017.13,44740.74,0,1,44819.29125
Magetan,Februari,2023,18208,1312.0,11214,621.9,51.34,23.58,6182,33691,3103,18584,5.04,7.61,2,0.07205623901581722,0.05545746388443017,5.449854416046587,5.989042861746697,1.5099206349206349,9290.04,52282.61,0,1,44819.29125
Magetan,Maret,2023,18208,3388.1,11214,1617.6,25.19,24.46,7587,41273,2487,14896,7.43,11.43,3,0.1860775483304042,0.1442482611021937,5.439963094767365,5.989545637314033,1.53835800807537,10081.43,56180.43,0,1,44819.29125
Magetan,April,2023,18208,5409.7,11214,2583.0,17.68,24.78,7587,41197,1625,9667,12.6,19.39,4,0.2971056678383128,0.2303370786516854,5.42994596019507,5.9489230769230765,1.538888888888889,9224.6,50883.39,0,2,44819.29125
Magetan,Mei,2023,18208,6522.1,11214,3159.3,2.47,25.08,4777,25891,1759,10571,28.21,43.4,5,0.35819969244288224,0.2817281968967362,5.419928825622776,6.0096645821489485,1.5384615384615383,6564.21,36505.4,0,2,44819.29125
Magetan,Juni,2023,18208,7906.8,11214,4167.4,1.63,25.65,4777,25843,2250,13319,51.64,79.44,6,0.4342486818980668,0.37162475477082213,5.409880678249948,5.919555555555555,1.5383423702556158,7078.64,39241.44,0,2,44819.29125
Magetan,Juli,2023,18208,10366.2,11214,5832.7,1.07,24.75,4777,25795,1888,11137,73.65,118.45,7,0.5693211775043937,0.5201266274299982,5.399832530877119,5.898834745762712,1.6082824168363883,6738.65,37050.45,0,3,44819.29125
Magetan,Agustus,2023,18208,11291.7,11214,6429.7,0.03,25.15,4777,25748,1599,9465,87.27,140.35,8,0.6201504833040422,0.5733636525771357,5.389993719907892,5.919324577861163,1.608227340437722,6463.27,35353.35,0,3,44819.29125
Magetan,September,2023,18208,11917.1,11214,6897.8,0.04,25.75,7587,40818,1855,10946,117.45,188.91,9,0.6544980228471002,0.6151061173533083,5.379992091735864,5.900808625336928,1.6084291187739463,9559.45,51952.91,0,3,44819.29125
Magetan,Oktober,2023,18208,13429.4,11214,7993.4,0.54,28.16,7587,40742,1658,9751,73.99,118.99,10,0.737554920913884,0.7128054217941858,5.369974957163569,5.881182147165259,1.608190295985944,9318.99,50611.99,0,4,44819.29125
Magetan,November,2023,18208,15793.4,11214,9532.8,2.81,27.8,6182,33135,1377,8290,25.05,38.54,11,0.8673879613356766,0.8500802568218297,5.359915884826917,6.020334059549746,1.5385229540918164,7584.05,41463.54,0,4,44819.29125
Magetan,Desember,2023,18208,17204.7,11214,10400.3,3.82,27.06,6182,33073,1342,7974,2.58,3.89,12,0.9448978471001758,0.9274389156411628,5.349886768036234,5.94187779433681,1.5077519379844961,7526.58,41050.89,0,4,44819.29125
Magetan,Januari,2024,12619,0.0,8900,0.0,21.68,25.44,6274,34318,1690,10142,3.62,5.5,1,0.0,0.0,5.469875677398789,6.001183431952663,1.5193370165745856,7967.62,44465.5,0,1,44819.29125
Magetan,Februari,2024,12619,203.7,8900,112.0,30.54,25.12,6274,34256,3128,18735,3.58,5.44,2,0.016142325065377605,0.012584269662921348,5.4599936244819895,5.989450127877238,1.5195530726256985,9405.58,52996.44,0,1,44819.29125
Magetan,Maret,2024,12619,1766.5,8900,963.0,21.6,25.45,7700,42042,2322,13910,5.24,8.11,3,0.1399873207068706,0.10820224719101124,5.46,5.99052540913006,1.5477099236641219,10027.24,55960.11,0,1,44819.29125
Magetan,April,2024,21567,3837.5,19031,2069.1,10.64,25.95,7700,41888,1518,9032,8.75,13.55,4,0.17793388046552602,0.10872261047764174,5.44,5.949934123847167,1.5485714285714287,9226.75,50933.55,0,2,44819.29125
Magetan,Mei,2024,21567,5990.8,19031,3373.7,2.2,26.25,4848,26324,1689,10148,19.44,30.1,5,0.27777623220661196,0.1772739214965057,5.42986798679868,6.008288928359977,1.5483539094650205,6556.44,36502.1,0,2,44819.29125
Magetan,Juni,2024,21567,7596.6,19031,4563.3,1.63,26.19,4848,26276,2139,12686,35.81,55.45,6,0.35223257754903325,0.23978246019652147,5.41996699669967,5.930808789153811,1.548450153588383,7022.81,39017.45,0,2,44819.29125
Magetan,Juli,2024,21567,9497.8,19031,6166.1,0.4,25.34,4848,26276,1742,10610,51.84,83.89,7,0.4403857745629897,0.32400294256739004,5.41996699669967,6.090700344431688,1.6182484567901234,6641.84,36969.89,0,3,44819.29125
Magetan,Agustus,2024,21567,11217.7,19031,8105.8,0.18,25.56,4848,26179,1568,9284,62.02,100.36,8,0.5201326100060277,0.4259261205401713,5.399958745874588,5.920918367346939,1.6181876813930989,6478.02,35563.36,0,3,44819.29125
Magetan,September,2024,21567,12743.5,19031,9931.4,1.86,26.51,7700,41503,1773,10460,83.11,134.5,9,0.5908795845504706,0.5218538174557301,5.39,5.899605188945291,1.6183371435446998,9556.11,52097.5,0,3,44819.29125
Magetan,Oktober,2024,23478,14598.4,20444,12248.9,1.67,27.21,7700,41426,1487,9012,51.6,83.5,10,0.6217906124882869,0.5991440031305029,5.38,6.0605245460659045,1.6182170542635659,9238.6,50521.5,0,4,44819.29125
Magetan,November,2024,23478,17519.7,20444,15161.9,7.09,25.95,6274,33754,1305,7871,17.27,26.74,11,0.7462177357526195,0.7416307963216592,5.379980873445968,6.031417624521072,1.5483497394325418,7596.27,41651.74,0,4,44819.29125
Magetan,Desember,2024,23478,21402.1,20444,19027.1,47.13,24.54,6274,33628,1353,8036,1.78,2.71,12,0.9115810546043104,0.9306936020348268,5.359897991711827,5.9393939393939394,1.5224719101123596,7628.78,41666.71,0,4,44819.29125
Malang,Januari,2023,32103,880.0,57142,1458.7,7.65,24.48,3608,20998,3048,19476,12.44,21.42,1,0.02741176837055727,0.02552763291449372,5.819844789356985,6.389763779527559,1.721864951768489,6668.44,40495.42,0,1,41216.275416666664
Malang,Februari,2023,32103,2878.9,57142,5838.6,10.81,24.21,3608,20962,5584,35065,12.33,21.23,2,0.08967697722954242,0.10217703265548984,5.809866962305986,6.279548710601719,1.7218167072181672,9204.33,56048.23,0,1,41216.275416666664
Malang,Maret,2023,32103,4640.8,57142,10058.5,7.13,24.6,4428,25682,4364,27627,18.61,32.59,3,0.14455969847054792,0.17602639039585594,5.799909665763324,6.330659945004583,1.7512090274046215,8810.61,53341.59,0,1,41216.275416666664
Malang,April,2023,32103,5854.7,57142,12596.1,6.7,24.64,4428,25638,2684,16885,32.05,56.15,4,0.18237236395352457,0.22043505652584788,5.789972899728998,6.290983606557377,1.7519500780031203,7144.05,42579.15,0,2,41216.275416666664
Malang,Mei,2023,32103,7743.7,57142,16583.5,1.47,24.44,2788,16114,3199,19960,71.74,125.66,5,0.24121421673986854,0.2902156032340485,5.779770444763271,6.2394498280712725,1.7516030108725955,6058.74,36199.66,0,2,41216.275416666664
Malang,Juni,2023,32103,9018.3,57142,20352.9,1.41,24.41,2788,16086,3921,24348,129.24,226.39,6,0.28091767124567796,0.35618109271639076,5.769727403156384,6.209640397857689,1.7517022593624263,6838.24,40660.39,0,2,41216.275416666664
Malang,Juli,2023,32103,10203.9,57142,24156.0,0.71,23.47,2788,16058,3014,19168,181.64,330.9,7,0.3178487991776469,0.4227363410451157,5.759684361549498,6.359654943596549,1.8217353005945827,5983.64,35556.9,0,3,41216.275416666664
Malang,Agustus,2023,32103,11298.3,57142,27246.0,0.06,23.55,2788,16031,2655,16780,213.27,388.51,8,0.35193907111484907,0.47681215218228273,5.75,6.32015065913371,1.8216814366765133,5656.27,33199.51,0,3,41216.275416666664
Malang,September,2023,32103,12640.7,57142,30498.1,0.07,24.07,4428,25416,3151,19754,289.68,527.72,9,0.3937544777746628,0.533724755871338,5.739837398373984,6.269120913995557,1.8217343275338305,7868.68,45697.72,0,3,41216.275416666664
Malang,Oktober,2023,32103,14004.6,57142,33746.8,0.33,26.23,4428,25372,2759,17302,186.27,339.32,10,0.4362396037753481,0.59057785866788,5.729900632339657,6.271112722000725,1.8216567348472645,7373.27,43013.32,0,4,41216.275416666664
Malang,November,2023,32103,15377.0,57142,37315.0,2.29,26.45,3608,20637,2330,14728,63.74,111.66,11,0.47898950253870354,0.65302229533443,5.719789356984479,6.321030042918455,1.7518042045811106,6001.74,35476.66,0,4,41216.275416666664
Malang,Desember,2023,32103,16651.2,57142,39968.0,4.83,25.71,3608,20601,2414,15041,6.55,11.27,12,0.5186804971497991,0.6994504917573764,5.709811529933481,6.230737365368682,1.7206106870229008,6028.55,35653.27,0,4,41216.275416666664
Malang,Januari,2024,11319,64.6,16104,44.0,10.31,25.21,3662,21349,2968,18996,9.37,16.23,1,0.005707217952115911,0.00273224043715847,5.8298743855816495,6.400269541778976,1.7321237993596588,6639.37,40361.23,0,1,41216.275416666664
Malang,Februari,2024,11319,1139.3,16104,1249.3,8.79,25.46,3662,21312,5270,33093,9.35,16.19,2,0.10065376800070677,0.07757699950322901,5.819770617149099,6.279506641366224,1.7315508021390376,8941.35,54421.19,0,1,41216.275416666664
Malang,Maret,2024,11319,2482.1,16104,2954.5,9.63,25.61,4494,26110,4053,25658,13.98,24.64,3,0.2192861560208499,0.1834637357178341,5.809968847352025,6.330619294349864,1.7625178826895564,8560.98,51792.64,0,1,41216.275416666664
Malang,April,2024,19347,3288.9,34418,3868.7,6.25,25.45,4494,26065,2648,16653,23.73,41.81,4,0.169995348115987,0.11240339357313034,5.799955496217178,6.288897280966768,1.7619047619047619,7165.73,42759.81,0,2,41216.275416666664
Malang,Mei,2024,19347,4810.7,34418,5866.1,0.79,25.18,2829,16379,3047,19041,52.71,92.87,5,0.24865353801622989,0.17043698064966006,5.789678331565924,6.249097472924188,1.7619047619047619,5928.71,35512.87,0,2,41216.275416666664
Malang,Juni,2024,19347,6319.4,34418,8490.0,1.5,24.95,2829,16351,3608,23056,95.56,168.35,6,0.3266346203545769,0.24667325236794702,5.779780841286674,6.390243902439025,1.7617203850983674,6532.56,39575.35,0,2,41216.275416666664
Malang,Juli,2024,19347,8352.0,34418,13559.0,0.52,24.03,2829,16323,3026,19278,136.32,249.7,7,0.43169483640874556,0.39395083967691324,5.769883351007423,6.370786516853933,1.8317194835680752,5991.32,35850.7,0,3,41216.275416666664
Malang,Agustus,2024,19347,9821.5,34418,17543.9,0.21,24.1,2829,16295,2591,16372,161.63,296.07,8,0.5076497648214193,0.5097303736416992,5.759985860728173,6.318795831725202,1.8317762791560972,5581.63,32963.07,0,3,41216.275416666664
Malang,September,2024,19347,11250.6,34418,22188.0,1.04,25.2,4494,25840,2992,18762,218.56,400.34,9,0.5815165141882462,0.6446626765064791,5.749888740542946,6.27072192513369,1.8317166910688139,7704.56,45002.34,0,3,41216.275416666664
Malang,Oktober,2024,20267,13017.3,34418,27407.8,1.92,26.12,4494,25795,2686,16869,138.49,253.67,10,0.6422904228548872,0.7963216921378349,5.7398753894081,6.280342516753537,1.8316845981659324,7318.49,42917.67,0,4,41216.275416666664
Malang,November,2024,20267,15054.5,34418,32402.0,10.99,25.41,3662,20983,2199,13897,46.86,82.56,11,0.7428085064390388,0.9414259980242896,5.72992900054615,6.31969076853115,1.7618437900128041,5907.86,34962.56,0,4,41216.275416666664
Malang,Desember,2024,20267,17203.3,34433,34264.9,17.44,24.7,3662,20946,2275,14195,4.83,8.36,12,0.8488330784033157,0.9951180553538757,5.719825232113599,6.23956043956044,1.7308488612836437,5941.83,35149.36,0,4,41216.275416666664
Mojokerto,Januari,2023,20997,1847.1,13863,1039.8,7.97,26.58,5390,32016,1197,6836,3.43,4.91,1,0.08796970995856551,0.07500541008439732,5.939888682745826,5.7109440267335,1.4314868804664722,6590.43,38856.91,0,1,38837.378333333334
Mojokerto,Februari,2023,20997,3082.3,13863,1770.9,16.65,25.79,5390,31962,2054,11687,3.48,4.98,2,0.1467971614992618,0.12774291278943953,5.92987012987013,5.689873417721519,1.4310344827586208,7447.48,43653.98,0,1,38837.378333333334
Mojokerto,Maret,2023,20997,5161.5,13863,2981.2,9.48,26.39,6615,39160,1619,9132,5.09,7.44,3,0.24582083154736392,0.2150472480704032,5.9198790627362055,5.640518838789376,1.4616895874263263,8239.09,48299.44,0,1,38837.378333333334
Mojokerto,April,2023,20997,7401.3,13863,4418.6,3.77,26.99,6615,39094,1027,5927,8.29,12.12,4,0.35249321331618805,0.31873331890644163,5.909901738473167,5.771178188899708,1.4620024125452353,7650.29,45033.12,0,2,38837.378333333334
Mojokerto,Mei,2023,20997,10028.5,13863,6046.8,1.75,27.48,4165,24573,1158,6672,17.77,25.98,5,0.4776158498833167,0.4361826444492534,5.899879951980792,5.761658031088083,1.462014631401238,5340.77,31270.98,0,2,38837.378333333334
Mojokerto,Juni,2023,20997,11482.6,13863,6913.9,0.29,28.25,4165,24531,1465,8204,32.07,46.88,6,0.54686860027623,0.4987304335280964,5.889795918367347,5.6,1.4618023074524478,5662.07,32781.88,0,2,38837.378333333334
Mojokerto,Juli,2023,20997,12718.6,13863,8194.4,1.57,27.39,4165,24490,1191,6861,46.85,71.76,7,0.6057341524979759,0.5910986078049484,5.879951980792317,5.760705289672544,1.5316969050160085,5402.85,31422.76,0,3,38837.378333333334
Mojokerto,Agustus,2023,20997,14127.5,13863,9248.2,0.03,27.95,4165,24448,1047,5893,58.11,89.03,8,0.6728342144115826,0.6671139003101783,5.8698679471788715,5.628462273161413,1.5320943039063846,5270.11,30430.03,0,3,38837.378333333334
Mojokerto,September,2023,20997,15150.3,13863,10052.9,0.28,28.7,6615,38763,1175,6709,80.67,123.58,9,0.7215459351335904,0.7251604991704537,5.8598639455782315,5.709787234042553,1.5319201685880748,7870.67,45595.58,0,3,38837.378333333334
Mojokerto,Oktober,2023,20997,16110.5,13863,10814.5,0.27,30.51,6615,38697,1023,5718,50.48,77.33,10,0.7672762775634614,0.780098102863738,5.849886621315193,5.589442815249267,1.5318938193343898,7688.48,44492.33,0,4,38837.378333333334
Mojokerto,November,2023,20997,17435.7,13863,11750.9,4.4,30.17,5390,31477,856,4906,16.46,24.07,11,0.8303900557222461,0.8476448099257015,5.839888682745825,5.731308411214953,1.462332928311057,6262.46,36407.07,0,4,38837.378333333334
Mojokerto,Desember,2023,20997,20109.6,13863,13371.2,5.11,28.66,5390,31423,889,5013,1.63,2.33,12,0.9577368195456493,0.9645242732453293,5.82987012987013,5.6389201349831275,1.4294478527607364,6280.63,36438.33,0,4,38837.378333333334
Mojokerto,Januari,2024,11316,583.8,8219,286.5,10.58,27.56,5470,32546,1104,6302,2.61,3.77,1,0.05159066808059384,0.034858255262197345,5.949908592321755,5.708333333333333,1.4444444444444444,6576.61,38851.77,0,1,38837.378333333334
Mojokerto,Februari,2024,11316,1419.8,8219,742.1,12.11,27.09,5470,32491,1942,11067,2.67,3.85,2,0.12546836337928596,0.0902907896337754,5.939853747714808,5.698764160659114,1.4419475655430711,7414.67,43561.85,0,1,38837.378333333334
Mojokerto,Maret,2024,11316,2088.0,8219,1114.5,9.14,27.32,6714,39814,1602,9035,3.87,5.7,3,0.18451749734888653,0.1356004380094902,5.929997021149836,5.639825218476904,1.4728682170542635,8319.87,48854.7,0,1,38837.378333333334
Mojokerto,April,2024,19349,2816.0,17567,1535.1,7.28,27.8,6714,39746,956,5524,6.22,9.16,4,0.14553723706651506,0.08738543860647804,5.919868930592791,5.7782426778242675,1.4726688102893892,7676.22,45279.16,0,2,38837.378333333334
Mojokerto,Mei,2024,19349,4529.9,17567,2715.5,0.57,28.71,4227,24981,1107,6388,13.23,19.47,5,0.23411545816321255,0.154579609495076,5.9098651525904895,5.770551038843721,1.4716553287981857,5347.23,31388.47,0,2,38837.378333333334
Mojokerto,Juni,2024,19349,6735.1,17567,4567.2,1.16,28.03,4227,24939,1346,7796,24.03,35.37,6,0.3480851723603287,0.25998747651847215,5.899929027679205,5.791976225854383,1.4719101123595504,5597.03,32770.37,0,2,38837.378333333334
Mojokerto,Juli,2024,19349,8960.2,17567,6682.1,0.32,27.68,4227,24897,1130,6521,35.65,54.97,7,0.4630833634813169,0.3803779814424774,5.88999290276792,5.770796460176991,1.5419354838709678,5392.65,31472.97,0,3,38837.378333333334
Mojokerto,Agustus,2024,19349,10591.3,17567,8302.5,0.11,28.36,4227,24854,1024,5766,44.63,68.81,8,0.5473822936585869,0.4726191153868048,5.879820203453987,5.630859375,1.5417880349540667,5295.63,30688.81,0,3,38837.378333333334
