kabupaten,bulan,tahun,alokasi_urea,distribusi_urea,alokasi_NPK,distribusi_NPK,curah_hujan,suhu,luas_panen_padi,produksi_padi_ton,luas_panen_jagung,produksi_jagung_ton,luas_panen_kedelai,produksi_kedelai_ton,bulan_num,rasio_realisasi_urea,rasio_realisasi_NPK,produktivitas_padi,produktivitas_jagung,produktivitas_kedelai,luas_panen_total,produksi_total_ton,tipe_wilayah_encoded,kuartal,kabupaten_encoded
Bangkalan,November,2023,-0.14506333939264376,14229.0,-0.260758787210578,7614.7,-0.08361861143369116,1.0899795170452482,7370,37734,1284,7244,69.08,120.26,11,0.6459799337177101,0.546013193747311,-1.2254472556209541,-0.3706264052268778,0.8037853795752155,0.27572098881426554,0.029462729981730724,0,4,0.3315996617931542
Bangkalan,Desember,2023,-0.14506333939264376,17751.6,-0.260758787210578,10011.2,0.49748369437355294,0.5385533323429484,7370,37660,1289,7401,6.78,11.59,12,0.8059018477323284,0.7178545819589847,-1.261890723539116,-0.0838537452130638,0.5163305823388834,0.25278401990700605,0.027702303204388202,0,4,0.3315996617931542
Bangkalan,Januari,2024,-0.5919504912081363,189.6,-0.5727160207128669,140.7,0.6332552611509464,0.2539462692707966,7480,39120,1561,8928,9.8,16.86,1,0.014148197895679426,0.014826132771338249,-0.8261913932615964,-0.14771328510619647,0.6166144739212822,0.4069060403026974,0.23290963600678705,0,1,0.3315996617931542
Bangkalan,Februari,2024,-0.5919504912081363,1198.2,-0.5727160207128669,758.2,1.0622934121675096,0.17686518968875345,7480,39045,2680,15519,10.27,17.67,2,0.08941123796731587,0.07989462592202319,-0.8625841647816177,0.056816315612933585,0.6178680801791119,0.8550255618142172,0.6798269257166055,0,1,0.3315996617931542
Bangkalan,Maret,2024,-0.5919504912081363,2055.9,-0.5727160207128669,1383.0,0.7780782657134993,0.25987558308479863,9180,47827,2111,12096,15.72,27.52,3,0.15341392433400494,0.1457323498419389,-0.8989050493455488,-0.11736103211025392,0.8929823450545502,1.3099421118082015,1.048018094533643,0,1,0.3315996617931542
Bangkalan,April,2024,-0.09999125243698893,3058.7,0.18316419699903008,2069.0,1.1528077900191052,0.42589636987688895,9180,47736,1468,8354,26.18,45.83,4,0.13358518583220508,0.10198649381377237,-0.9348844708680606,-0.23001458987639156,0.8924047416447801,1.0567387904714118,0.7864098972894169,0,2,0.3315996617931542
Bangkalan,Mei,2024,-0.09999125243698893,4620.6,0.18316419699903008,3218.1,-0.7479941448644031,1.1136967723012605,5780,29998,1683,9711,55.52,97.2,5,0.20179936236188148,0.158628678464041,-0.9713057857382963,-0.0023608609806396092,0.8937533450925906,-0.20645973137646353,-0.33346224591625384,0,2,0.3315996617931542
Bangkalan,Juni,2024,-0.09999125243698893,5643.6,0.18316419699903008,4179.3,-0.563344814047148,0.6215637257389937,5780,29940,2350,13233,96.62,169.17,6,0.24647770450277331,0.20600877409178292,-1.0077271006085289,-0.40128164242023034,0.8952095528269053,0.07698996641115648,-0.09096842932573981,0,2,0.3315996617931542
Bangkalan,Juli,2024,-0.09999125243698893,6111.6,0.18316419699903008,4700.6,-0.8385085227159987,0.4081084284348787,5780,29882,1800,10423,137.35,250.1,7,0.2669170633707473,0.23170503277961257,-1.0441484154787646,0.05648313099768375,1.5353489568905085,-0.12686884956441377,-0.2821033205733815,0,3,0.3315996617931542
Bangkalan,Agustus,2024,-0.09999125243698893,6533.4,0.18316419699903008,5077.2,-0.914540600111339,0.6274930395529977,5780,29824,1567,8840,169.16,308.01,8,0.2853386906581648,0.2502686449450387,-1.0805697303489972,-0.37175048312611025,1.5346632712876134,-0.20740443027037536,-0.39067028695213357,0,3,0.3315996617931542
Bangkalan,September,2024,-0.09999125243698893,7363.0,0.18316419699903008,5669.1,-0.6520489043417117,1.1255553999292667,9180,47277,1805,10378,240.15,437.28,9,0.32157051142071014,0.2794449647557549,-1.1163630915145706,-0.061109876281793075,1.5350421147876239,1.2772899555470292,0.9205815750662392,0,3,0.3315996617931542
Bangkalan,Oktober,2024,-0.09999125243698893,9509.0,0.18316419699903008,6971.8,-0.6900649430393818,1.4635262873274495,9180,47185,1507,8437,155.64,283.4,10,0.4152945800759925,0.34365850051757285,-1.1527378912955726,-0.49462941124360055,1.5351034630552338,1.124172678466472,0.7706072037832638,0,4,0.3315996617931542
Bangkalan,November,2024,-0.09999125243698893,13864.5,0.18316419699903008,8962.1,1.0478111117112543,0.4199670560628848,7480,38372,1303,7363,51.68,90.48,11,0.6055160064637288,0.44176566273968554,-1.1891486345546165,-0.34461918269827635,0.8942427832645383,0.3203940382043213,0.07933485935527004,0,4,0.3315996617931542
Bangkalan,Desember,2024,-0.09999125243698893,17570.9,0.18316419699903008,10657.7,1.6452060055317854,0.004915089082661068,7480,38297,1234,7083,5.08,8.74,12,0.7673887408830852,0.5253462808695224,-1.225541406074638,-0.08899091124139613,0.6172021510303963,0.2741198042483137,0.04938360143799633,0,4,0.3315996617931542
Banyuwangi,Januari,2023,1.1231201279492808,6256.5,0.8584647971702775,3379.7,0.17163193410780855,-0.30340922924550523,4202,21934,1815,10271,30.28,49.22,1,0.1345310282544188,0.11290882971970734,-0.8626730825479832,-0.32123512874425236,-0.25115288358498417,-0.7953914265792006,-0.8513706142042282,0,1,-0.957383997695141
Banyuwangi,Februari,2023,1.1231201279492808,10551.1,0.8584647971702775,6351.4,0.7672165403713076,-0.7658957067377558,4202,21892,3199,18173,31.17,50.68,2,0.22687610200834302,0.21218721812046903,-0.8989515312255333,-0.2584231173121799,-0.24724905304445255,-0.24102530319394846,-0.31223837061232507,0,1,-0.957383997695141
Banyuwangi,Maret,2023,1.1231201279492808,13882.5,0.8584647971702775,8494.0,-0.08180832387665929,-0.34491442594352784,5157,26816,2472,13867,48.22,79.83,3,0.298509869694233,0.28376707981157917,-0.9351659967484499,-0.46280611808287747,0.023512381160335646,-0.1429327337223254,-0.26785737376943575,0,1,-0.957383997695141
Banyuwangi,April,2023,1.1231201279492808,17268.4,0.8584647971702775,10393.9,0.06301468068589386,-0.4042075640835607,5157,26764,1566,9004,82.69,136.92,4,0.3713155291790307,0.3472388333945812,-0.9717643611991733,-0.060833688697210744,0.02612567915135556,-0.4918028299133218,-0.6010087117483283,0,2,-0.957383997695141
Banyuwangi,Mei,2023,1.1231201279492808,24359.6,0.8584647971702775,14203.8,-0.6104122905299777,-0.38049030882754625,3247,16819,1804,10100,179.66,297.48,5,0.5237947791682793,0.474519760799118,-1.0079901178670267,-0.49425779294572325,0.02586350866718306,-1.122281261641093,-1.1968545407054982,0,2,-0.957383997695141
Banyuwangi,Juni,2023,1.1231201279492808,27614.3,0.8584647971702775,16407.7,-0.6629106296839032,-0.6058042337596695,3247,16786,2238,12599,312.76,517.87,6,0.5937792972949727,0.548147529482511,-1.04487828837109,-0.4055405040304352,0.02597405428393265,-0.8952733198032745,-1.0126241982674713,0,2,-0.957383997695141
Banyuwangi,Juli,2023,1.1231201279492808,30567.0,0.8584647971702775,18204.2,-0.22120046576811647,-1.4062615986501006,3247,16754,1882,10538,432.59,746.56,7,0.6572700296735905,0.6081649016136037,-1.0806486355265468,-0.49226947708468605,0.665830108760161,-0.9898112595384845,-1.1404769931746284,0,3,-0.957383997695141
Banyuwangi,Agustus,2023,1.1231201279492808,33726.4,0.8584647971702775,20308.7,-0.7208398315089243,-1.7560911136762896,3247,16722,1586,8850,517.81,893.62,8,0.7252053498473315,0.6784719206227241,-1.1164189826820035,-0.5476252031413384,0.6656195873972449,-1.0741856802413157,-1.2483478811821296,0,3,-0.957383997695141
Banyuwangi,September,2023,1.1231201279492808,36880.7,0.8584647971702775,22557.6,-0.7805793208909775,-1.3884736572080925,5157,26506,1832,10442,730.17,1260.1,9,0.7930310067518169,0.75360304680453,-1.1533485540508301,-0.20405133755190444,0.6655679742932945,-0.12614031058690583,-0.4430585853346595,0,3,-0.957383997695141
Banyuwangi,Oktober,2023,1.1231201279492808,39961.9,0.8584647971702775,24620.2,-0.8258365098167753,-0.32712648450151754,5157,26455,1595,9122,481.56,831.07,10,0.8592848234636391,0.8225102729429058,-1.1892431038005769,-0.14854097006999759,0.6657922636225474,-0.3205281198548708,-0.5665031124877243,0,4,-0.957383997695141
